,latitude,longitude,labels
828,44.977,-128.44,5
829,45.007,-128.305,5
830,45.037,-128.17,5
831,45.067,-128.035,5
832,45.096,-127.899,5
833,45.126,-127.764,5
834,45.156,-127.628,5
835,45.185,-127.493,5
836,45.214,-127.357,5
837,45.243,-127.221,5
838,45.272,-127.085,5
839,45.301,-126.948,5
840,45.33,-126.812,5
841,45.359,-126.675,5
842,45.387,-126.539,5
843,45.416,-126.402,5
844,45.444,-126.265,5
845,45.472,-126.128,5
846,45.5,-125.991,5
847,45.528,-125.853,5
848,45.556,-125.716,5
849,45.583,-125.578,5
850,45.611,-125.44,5
851,45.638,-125.303,5
852,45.666,-125.165,5
853,45.693,-125.027,5
854,45.72,-124.888,5
855,45.747,-124.75,5
856,45.773,-124.611,5
857,45.8,-124.473,5
858,45.827,-124.334,5
859,45.853,-124.195,5
860,45.879,-124.056,5
861,48.267,-88.747,0
862,48.26,-88.596,0
863,44.801,-128.796,5
864,44.832,-128.661,5
865,44.862,-128.527,5
866,44.892,-128.392,5
867,44.922,-128.257,5
868,44.952,-128.122,5
869,44.982,-127.987,5
870,45.012,-127.852,5
871,45.041,-127.717,5
872,45.071,-127.581,5
873,45.1,-127.446,5
874,45.129,-127.31,5
875,45.158,-127.174,5
876,45.187,-127.038,5
877,45.216,-126.902,5
878,45.245,-126.766,5
879,45.273,-126.63,5
880,45.302,-126.493,5
881,45.33,-126.356,5
882,45.358,-126.22,5
883,45.387,-126.083,5
884,45.415,-125.946,5
885,45.442,-125.809,5
886,45.47,-125.671,5
887,45.498,-125.534,5
888,45.525,-125.396,5
889,45.553,-125.259,5
890,45.58,-125.121,5
891,45.607,-124.983,5
892,45.634,-124.845,5
893,45.661,-124.707,5
894,45.688,-124.568,5
895,45.714,-124.43,5
896,45.741,-124.291,5
897,45.767,-124.153,5
898,45.793,-124.014,5
899,44.717,-128.747,5
900,44.747,-128.613,5
901,44.777,-128.479,5
902,44.807,-128.344,5
903,44.837,-128.21,5
904,44.867,-128.075,5
905,44.897,-127.94,5
906,44.927,-127.805,5
907,44.956,-127.67,5
908,44.986,-127.535,5
909,45.015,-127.399,5
910,45.044,-127.264,5
911,45.073,-127.128,5
912,45.102,-126.992,5
913,45.131,-126.856,5
914,45.16,-126.72,5
915,45.188,-126.584,5
916,45.217,-126.448,5
917,45.245,-126.311,5
918,45.273,-126.175,5
919,45.301,-126.038,5
920,45.329,-125.901,5
921,45.357,-125.764,5
922,45.385,-125.627,5
923,45.412,-125.49,5
924,45.44,-125.352,5
925,45.467,-125.215,5
926,45.494,-125.077,5
927,45.521,-124.939,5
928,45.548,-124.802,5
929,45.575,-124.664,5
930,45.602,-124.525,5
931,45.628,-124.387,5
932,45.655,-124.249,5
933,45.681,-124.11,5
934,45.707,-123.972,5
935,44.602,-128.833,5
936,44.632,-128.699,5
937,44.662,-128.565,5
938,44.693,-128.431,5
939,44.723,-128.297,5
940,44.753,-128.162,5
941,44.783,-128.028,5
942,44.812,-127.893,5
943,44.842,-127.758,5
944,44.871,-127.623,5
945,44.901,-127.488,5
946,44.93,-127.353,5
947,44.959,-127.217,5
948,44.988,-127.082,5
949,45.017,-126.946,5
950,45.046,-126.81,5
951,45.074,-126.674,5
952,45.103,-126.538,5
953,45.131,-126.402,5
954,45.16,-126.266,5
955,45.188,-126.13,5
956,45.216,-125.993,5
957,45.244,-125.856,5
958,45.271,-125.72,5
959,45.299,-125.583,5
960,45.327,-125.446,5
961,45.354,-125.308,5
962,45.381,-125.171,5
963,45.408,-125.034,5
964,45.436,-124.896,5
965,45.462,-124.758,5
966,45.489,-124.621,5
967,45.516,-124.483,5
968,45.542,-124.345,5
969,45.569,-124.206,5
970,45.595,-124.068,5
971,45.621,-123.93,5
972,44.517,-128.785,5
973,44.548,-128.651,5
974,44.578,-128.517,5
975,44.608,-128.383,5
976,44.638,-128.249,5
977,44.668,-128.115,5
978,44.698,-127.98,5
979,44.727,-127.846,5
980,44.757,-127.711,5
981,44.786,-127.576,5
982,44.816,-127.441,5
983,44.845,-127.306,5
984,44.874,-127.171,5
985,44.903,-127.036,5
986,44.932,-126.9,5
987,44.961,-126.765,5
988,44.989,-126.629,5
989,45.018,-126.493,5
990,45.046,-126.357,5
991,45.074,-126.221,5
992,45.102,-126.085,5
993,45.13,-125.948,5
994,45.158,-125.812,5
995,45.186,-125.675,5
996,45.214,-125.538,5
997,45.241,-125.402,5
998,45.268,-125.265,5
999,45.296,-125.127,5
1000,45.323,-124.99,5
1001,45.35,-124.853,5
1002,45.377,-124.715,5
1003,45.403,-124.578,5
1004,45.43,-124.44,5
1005,45.457,-124.302,5
1006,45.483,-124.164,5
1007,45.509,-124.026,5
1008,44.402,-128.87,5
1009,44.433,-128.737,5
1010,44.463,-128.603,5
1011,44.493,-128.469,5
1012,44.523,-128.336,5
1013,44.553,-128.202,5
1014,44.583,-128.067,5
1015,44.613,-127.933,5
1016,44.643,-127.799,5
1017,44.672,-127.664,5
1018,44.702,-127.53,5
1019,44.731,-127.395,5
1020,44.76,-127.26,5
1021,44.789,-127.125,5
1022,44.818,-126.99,5
1023,44.847,-126.855,5
1024,44.875,-126.719,5
1025,44.904,-126.584,5
1026,44.932,-126.448,5
1027,44.961,-126.312,5
1028,44.989,-126.176,5
1029,45.017,-126.04,5
1030,45.045,-125.904,5
1031,45.073,-125.768,5
1032,45.1,-125.631,5
1033,45.128,-125.494,5
1034,45.155,-125.358,5
1035,45.183,-125.221,5
1036,45.21,-125.084,5
1037,45.237,-124.947,5
1038,45.264,-124.81,5
1039,45.291,-124.672,5
1040,45.318,-124.535,5
1041,45.344,-124.397,5
1042,45.371,-124.26,5
1043,45.397,-124.122,5
1044,45.423,-123.984,5
1045,44.318,-128.822,5
1046,44.348,-128.689,5
1047,44.378,-128.555,5
1048,44.409,-128.422,5
1049,44.439,-128.288,5
1050,44.469,-128.154,5
1051,44.498,-128.02,5
1052,44.528,-127.886,5
1053,44.558,-127.752,5
1054,44.587,-127.618,5
1055,44.617,-127.483,5
1056,44.646,-127.349,5
1057,44.675,-127.214,5
1058,44.704,-127.079,5
1059,44.733,-126.944,5
1060,44.762,-126.809,5
1061,44.79,-126.674,5
1062,44.819,-126.538,5
1063,44.847,-126.403,5
1064,44.875,-126.267,5
1065,44.904,-126.131,5
1066,44.932,-125.995,5
1067,44.959,-125.859,5
1068,44.987,-125.723,5
1069,45.015,-125.587,5
1070,45.042,-125.451,5
1071,45.07,-125.314,5
1072,45.097,-125.177,5
1073,45.124,-125.041,5
1074,45.151,-124.904,5
1075,45.178,-124.767,5
1076,45.205,-124.63,5
1077,45.232,-124.492,5
1078,45.258,-124.355,5
1079,45.285,-124.217,5
1080,45.311,-124.08,5
1081,44.203,-128.907,5
1082,44.233,-128.774,5
1083,44.264,-128.641,5
1084,44.294,-128.508,5
1085,44.324,-128.374,5
1086,44.354,-128.241,5
1087,44.384,-128.107,5
1088,44.414,-127.973,5
1089,44.443,-127.839,5
1090,44.473,-127.705,5
1091,44.502,-127.571,5
1092,44.532,-127.437,5
1093,44.561,-127.302,5
1094,44.59,-127.168,5
1095,44.619,-127.033,5
1096,44.648,-126.898,5
1097,44.676,-126.763,5
1098,44.705,-126.628,5
1099,44.733,-126.493,5
1100,44.762,-126.358,5
1101,44.79,-126.222,5
1102,44.818,-126.087,5
1103,44.846,-125.951,5
1104,44.874,-125.815,5
1105,44.902,-125.679,5
1106,44.929,-125.543,5
1107,44.957,-125.407,5
1108,44.984,-125.271,5
1109,45.011,-125.134,5
1110,45.039,-124.997,5
1111,45.066,-124.861,5
1112,45.092,-124.724,5
1113,45.119,-124.587,5
1114,45.146,-124.45,5
1115,45.172,-124.313,5
1116,45.199,-124.175,5
1117,45.225,-124.038,5
1118,44.118,-128.859,5
1119,44.149,-128.726,5
1120,44.179,-128.593,5
1121,44.209,-128.46,5
1122,44.239,-128.327,5
1123,44.269,-128.194,5
1124,44.299,-128.06,5
1125,44.329,-127.926,5
1126,44.359,-127.793,5
1127,44.388,-127.659,5
1128,44.417,-127.525,5
1129,44.447,-127.391,5
1130,44.476,-127.256,5
1131,44.505,-127.122,5
1132,44.534,-126.988,5
1133,44.563,-126.853,5
1134,44.591,-126.718,5
1135,44.62,-126.583,5
1136,44.648,-126.448,5
1137,44.677,-126.313,5
1138,44.705,-126.178,5
1139,44.733,-126.042,5
1140,44.761,-125.907,5
1141,44.789,-125.771,5
1142,44.816,-125.635,5
1143,44.844,-125.499,5
1144,44.871,-125.363,5
1145,44.899,-125.227,5
1146,44.926,-125.091,5
1147,44.953,-124.954,5
1148,44.98,-124.818,5
1149,45.007,-124.681,5
1150,45.033,-124.544,5
1151,45.06,-124.407,5
1152,45.086,-124.27,5
1153,45.113,-124.133,5
1154,45.139,-123.996,5
1155,47.393,-86.011,0
1156,47.384,-85.863,0
1157,44.003,-128.944,5
1158,44.034,-128.811,5
1159,44.064,-128.678,5
1160,44.094,-128.546,5
1161,44.125,-128.413,5
1162,44.155,-128.28,5
1163,44.185,-128.146,5
1164,44.214,-128.013,5
1165,44.244,-127.88,5
1166,44.274,-127.746,5
1167,44.303,-127.612,5
1168,44.332,-127.479,5
1169,44.362,-127.345,5
1170,44.391,-127.211,5
1171,44.42,-127.076,5
1172,44.449,-126.942,5
1173,44.477,-126.807,5
1174,44.506,-126.673,5
1175,44.535,-126.538,5
1176,44.563,-126.403,5
1177,44.591,-126.268,5
1178,44.619,-126.133,5
1179,44.647,-125.998,5
1180,44.675,-125.862,5
1181,44.703,-125.727,5
1182,44.731,-125.591,5
1183,44.758,-125.456,5
1184,44.786,-125.32,5
1185,44.813,-125.184,5
1186,44.84,-125.048,5
1187,44.867,-124.911,5
1188,44.894,-124.775,5
1189,44.921,-124.638,5
1190,44.948,-124.502,5
1191,44.974,-124.365,5
1192,45.001,-124.228,5
1193,45.027,-124.091,5
1194,47.399,-87.66,0
1195,47.304,-86.027,0
1196,47.294,-85.879,0
1197,47.285,-85.731,0
1198,44.823,-66.867,3
1199,43.888,-129.028,5
1200,43.919,-128.896,5
1201,43.949,-128.763,5
1202,43.979,-128.631,5
1203,44.01,-128.498,5
1204,44.04,-128.365,5
1205,44.07,-128.233,5
1206,44.1,-128.1,5
1207,44.13,-127.966,5
1208,44.159,-127.833,5
1209,44.189,-127.7,5
1210,44.218,-127.566,5
1211,44.248,-127.432,5
1212,44.277,-127.299,5
1213,44.306,-127.165,5
1214,44.335,-127.031,5
1215,44.364,-126.897,5
1216,44.392,-126.762,5
1217,44.421,-126.628,5
1218,44.449,-126.493,5
1219,44.478,-126.358,5
1220,44.506,-126.224,5
1221,44.534,-126.089,5
1222,44.562,-125.954,5
1223,44.59,-125.818,5
1224,44.618,-125.683,5
1225,44.645,-125.548,5
1226,44.673,-125.412,5
1227,44.7,-125.276,5
1228,44.727,-125.141,5
1229,44.754,-125.005,5
1230,44.781,-124.869,5
1231,44.808,-124.732,5
1232,44.835,-124.596,5
1233,44.862,-124.46,5
1234,44.888,-124.323,5
1235,44.915,-124.186,5
1236,44.941,-124.049,5
1237,47.325,-87.97,0
1238,47.285,-87.228,0
1239,47.277,-87.079,0
1240,47.214,-86.043,0
1241,47.205,-85.895,0
1242,47.195,-85.747,0
1243,44.765,-67.046,3
1244,44.737,-66.91,3
1245,43.804,-128.98,5
1246,43.834,-128.848,5
1247,43.865,-128.716,5
1248,43.895,-128.583,5
1249,43.925,-128.451,5
1250,43.955,-128.318,5
1251,43.985,-128.186,5
1252,44.015,-128.053,5
1253,44.045,-127.92,5
1254,44.074,-127.787,5
1255,44.104,-127.653,5
1256,44.133,-127.52,5
1257,44.163,-127.386,5
1258,44.192,-127.253,5
1259,44.221,-127.119,5
1260,44.25,-126.985,5
1261,44.278,-126.851,5
1262,44.307,-126.717,5
1263,44.336,-126.583,5
1264,44.364,-126.448,5
1265,44.392,-126.314,5
1266,44.421,-126.179,5
1267,44.449,-126.044,5
1268,44.477,-125.91,5
1269,44.504,-125.774,5
1270,44.532,-125.639,5
1271,44.56,-125.504,5
1272,44.587,-125.369,5
1273,44.614,-125.233,5
1274,44.642,-125.097,5
1275,44.669,-124.962,5
1276,44.696,-124.826,5
1277,44.723,-124.69,5
1278,44.749,-124.554,5
1279,44.776,-124.417,5
1280,44.802,-124.281,5
1281,44.829,-124.144,5
1282,47.279,-88.873,0
1283,47.272,-88.724,0
1284,47.196,-87.241,0
1285,47.187,-87.093,0
1286,47.115,-85.91,0
1287,44.679,-67.089,3
1288,44.652,-66.953,3
1289,43.688,-129.064,5
1290,43.719,-128.932,5
1291,43.75,-128.8,5
1292,43.78,-128.668,5
1293,43.81,-128.536,5
1294,43.84,-128.404,5
1295,43.871,-128.271,5
1296,43.9,-128.139,5
1297,43.93,-128.006,5
1298,43.96,-127.873,5
1299,43.99,-127.74,5
1300,44.019,-127.607,5
1301,44.048,-127.474,5
1302,44.078,-127.341,5
1303,44.107,-127.207,5
1304,44.136,-127.074,5
1305,44.165,-126.94,5
1306,44.193,-126.806,5
1307,44.222,-126.672,5
1308,44.25,-126.538,5
1309,44.279,-126.404,5
1310,44.307,-126.269,5
1311,44.335,-126.135,5
1312,44.363,-126.0,5
1313,44.391,-125.866,5
1314,44.419,-125.731,5
1315,44.447,-125.596,5
1316,44.474,-125.461,5
1317,44.502,-125.325,5
1318,44.529,-125.19,5
1319,44.556,-125.054,5
1320,44.583,-124.919,5
1321,44.61,-124.783,5
1322,44.637,-124.647,5
1323,44.663,-124.511,5
1324,44.69,-124.375,5
1325,44.716,-124.239,5
1326,44.743,-124.103,5
1327,47.265,-90.814,0
1328,47.26,-90.665,0
1329,47.195,-89.032,0
1330,47.189,-88.884,0
1331,47.182,-88.736,0
1332,47.153,-88.143,0
1333,46.976,-85.19,0
1334,46.966,-85.042,0
1335,46.956,-84.895,0
1336,44.593,-67.132,3
1337,44.566,-66.996,3
1338,43.573,-129.148,5
1339,43.604,-129.016,5
1340,43.635,-128.884,5
1341,43.665,-128.753,5
1342,43.695,-128.621,5
1343,43.726,-128.489,5
1344,43.756,-128.357,5
1345,43.786,-128.224,5
1346,43.816,-128.092,5
1347,43.846,-127.96,5
1348,43.875,-127.827,5
1349,43.905,-127.694,5
1350,43.934,-127.561,5
1351,43.963,-127.428,5
1352,43.993,-127.295,5
1353,44.022,-127.162,5
1354,44.051,-127.028,5
1355,44.079,-126.895,5
1356,44.108,-126.761,5
1357,44.137,-126.627,5
1358,44.165,-126.493,5
1359,44.194,-126.359,5
1360,44.222,-126.225,5
1361,44.25,-126.091,5
1362,44.278,-125.956,5
1363,44.306,-125.822,5
1364,44.333,-125.687,5
1365,44.361,-125.552,5
1366,44.389,-125.417,5
1367,44.416,-125.282,5
1368,44.443,-125.147,5
1369,44.47,-125.012,5
1370,44.497,-124.876,5
1371,44.524,-124.741,5
1372,44.551,-124.605,5
1373,44.578,-124.469,5
1374,44.604,-124.333,5
1375,44.631,-124.197,5
1376,47.175,-90.822,0
1377,47.17,-90.674,0
1378,47.165,-90.525,0
1379,47.159,-90.377,0
1380,47.154,-90.229,0
1381,47.106,-89.043,0
1382,47.099,-88.895,0
1383,47.071,-88.303,0
1384,47.064,-88.155,0
1385,46.964,-86.384,0
1386,46.887,-85.206,0
1387,46.877,-85.06,0
1388,46.866,-84.913,0
1389,46.856,-84.766,0
1390,44.561,-67.446,3
1391,44.534,-67.31,3
1392,44.507,-67.174,3
1393,44.48,-67.039,3
1394,43.489,-129.1,5
1395,43.52,-128.968,5
1396,43.55,-128.837,5
1397,43.581,-128.705,5
1398,43.611,-128.574,5
1399,43.641,-128.442,5
1400,43.671,-128.31,5
1401,43.701,-128.178,5
1402,43.731,-128.045,5
1403,43.761,-127.913,5
1404,43.79,-127.781,5
1405,43.82,-127.648,5
1406,43.849,-127.515,5
1407,43.878,-127.382,5
1408,43.908,-127.249,5
1409,43.937,-127.116,5
1410,43.966,-126.983,5
1411,43.994,-126.85,5
1412,44.023,-126.716,5
1413,44.052,-126.582,5
1414,44.08,-126.449,5
1415,44.108,-126.315,5
1416,44.136,-126.181,5
1417,44.165,-126.047,5
1418,44.192,-125.912,5
1419,44.22,-125.778,5
1420,44.248,-125.643,5
1421,44.276,-125.509,5
1422,44.303,-125.374,5
1423,44.33,-125.239,5
1424,44.358,-125.104,5
1425,44.385,-124.969,5
1426,44.412,-124.834,5
1427,44.438,-124.698,5
1428,44.465,-124.563,5
1429,44.492,-124.427,5
1430,44.518,-124.291,5
1431,44.545,-124.156,5
1432,47.09,-90.979,0
1433,47.085,-90.83,0
1434,47.08,-90.682,0
1435,47.075,-90.534,0
1436,47.07,-90.386,0
1437,47.064,-90.238,0
1438,47.029,-89.35,0
1439,47.022,-89.202,0
1440,47.016,-89.054,0
1441,46.981,-88.315,0
1442,46.974,-88.167,0
1443,46.966,-88.02,0
1444,46.959,-87.872,0
1445,46.951,-87.725,0
1446,46.884,-86.546,0
1447,46.875,-86.399,0
1448,46.818,-85.517,0
1449,46.808,-85.37,0
1450,46.766,-84.783,0
1451,44.475,-67.488,3
1452,44.448,-67.352,3
1453,44.422,-67.217,3
1454,44.395,-67.082,3
1455,43.374,-129.183,5
1456,43.404,-129.052,5
1457,43.435,-128.921,5
1458,43.466,-128.789,5
1459,43.496,-128.658,5
1460,43.526,-128.527,5
1461,43.556,-128.395,5
1462,43.586,-128.263,5
1463,43.616,-128.131,5
1464,43.646,-127.999,5
1465,43.676,-127.867,5
1466,43.705,-127.734,5
1467,43.735,-127.602,5
1468,43.764,-127.469,5
1469,43.794,-127.337,5
1470,43.823,-127.204,5
1471,43.852,-127.071,5
1472,43.88,-126.938,5
1473,43.909,-126.805,5
1474,43.938,-126.671,5
1475,43.966,-126.538,5
1476,43.995,-126.404,5
1477,44.023,-126.27,5
1478,44.051,-126.137,5
1479,44.079,-126.003,5
1480,44.107,-125.869,5
1481,44.135,-125.734,5
1482,44.162,-125.6,5
1483,44.19,-125.465,5
1484,44.217,-125.331,5
1485,44.245,-125.196,5
1486,44.272,-125.061,5
1487,44.299,-124.926,5
1488,44.326,-124.791,5
1489,44.353,-124.656,5
1490,44.379,-124.521,5
1491,44.406,-124.385,5
1492,44.432,-124.25,5
1493,44.459,-124.114,5
1494,47.005,-91.134,0
1495,47.0,-90.986,0
1496,46.995,-90.838,0
1497,46.98,-90.395,0
1498,46.974,-90.247,0
1499,46.945,-89.508,0
1500,46.939,-89.36,0
1501,46.933,-89.212,0
1502,46.892,-88.327,0
1503,46.861,-87.738,0
1504,46.853,-87.59,0
1505,46.794,-86.561,0
1506,46.785,-86.414,0
1507,46.767,-86.12,0
1508,46.757,-85.973,0
1509,46.748,-85.826,0
1510,46.738,-85.68,0
1511,46.728,-85.533,0
1512,46.718,-85.387,0
1513,46.687,-84.947,0
1514,44.442,-67.801,3
1515,44.416,-67.665,3
1516,44.389,-67.53,3
1517,44.363,-67.394,3
1518,44.336,-67.259,3
1519,44.309,-67.124,3
1520,43.289,-129.135,5
1521,43.32,-129.004,5
1522,43.351,-128.873,5
1523,43.381,-128.742,5
1524,43.411,-128.611,5
1525,43.442,-128.48,5
1526,43.472,-128.348,5
1527,43.502,-128.216,5
1528,43.532,-128.085,5
1529,43.561,-127.953,5
1530,43.591,-127.821,5
1531,43.621,-127.688,5
1532,43.65,-127.556,5
1533,43.679,-127.424,5
1534,43.709,-127.291,5
1535,43.738,-127.159,5
1536,43.767,-127.026,5
1537,43.795,-126.893,5
1538,43.824,-126.76,5
1539,43.853,-126.627,5
1540,43.881,-126.493,5
1541,43.909,-126.36,5
1542,43.938,-126.226,5
1543,43.966,-126.093,5
1544,43.994,-125.959,5
1545,44.022,-125.825,5
1546,44.049,-125.691,5
1547,44.077,-125.557,5
1548,44.104,-125.422,5
1549,44.132,-125.288,5
1550,44.159,-125.153,5
1551,44.186,-125.019,5
1552,44.213,-124.884,5
1553,44.24,-124.749,5
1554,44.267,-124.614,5
1555,44.294,-124.479,5
1556,44.32,-124.344,5
1557,44.347,-124.208,5
1558,46.915,-91.142,0
1559,46.91,-90.994,0
1560,46.89,-90.403,0
1561,46.884,-90.256,0
1562,46.862,-89.665,0
1563,46.855,-89.518,0
1564,46.849,-89.37,0
1565,46.764,-87.603,0
1566,46.756,-87.456,0
1567,46.705,-86.575,0
1568,46.686,-86.282,0
1569,46.677,-86.135,0
1570,46.668,-85.989,0
1571,46.598,-84.964,0
1572,46.588,-84.818,0
1573,46.577,-84.672,0
1574,44.383,-67.978,3
1575,44.356,-67.842,3
1576,44.33,-67.707,3
1577,44.304,-67.572,3
1578,44.277,-67.437,3
1579,44.25,-67.301,3
1580,44.223,-67.167,3
1581,43.174,-129.218,5
1582,43.205,-129.088,5
1583,43.235,-128.957,5
1584,43.266,-128.826,5
1585,43.296,-128.695,5
1586,43.327,-128.564,5
1587,43.357,-128.433,5
1588,43.387,-128.301,5
1589,43.417,-128.17,5
1590,43.447,-128.038,5
1591,43.477,-127.907,5
1592,43.506,-127.775,5
1593,43.536,-127.643,5
1594,43.565,-127.51,5
1595,43.594,-127.378,5
1596,43.624,-127.246,5
1597,43.653,-127.113,5
1598,43.681,-126.981,5
1599,43.71,-126.848,5
1600,43.739,-126.715,5
1601,43.767,-126.582,5
1602,43.796,-126.449,5
1603,43.824,-126.316,5
1604,43.852,-126.182,5
1605,43.88,-126.049,5
1606,43.908,-125.915,5
1607,43.936,-125.781,5
1608,43.964,-125.647,5
1609,43.991,-125.513,5
1610,44.019,-125.379,5
1611,44.046,-125.245,5
1612,44.073,-125.111,5
1613,44.101,-124.976,5
1614,44.128,-124.842,5
1615,44.154,-124.707,5
1616,44.181,-124.572,5
1617,44.208,-124.437,5
1618,44.234,-124.302,5
1619,44.261,-124.167,5
1620,46.846,-91.888,0
1621,46.842,-91.74,0
1622,46.838,-91.592,0
1623,46.834,-91.445,0
1624,46.805,-90.559,0
1625,46.8,-90.412,0
1626,46.666,-87.47,0
1627,46.658,-87.323,0
1628,46.633,-86.883,0
1629,46.624,-86.736,0
1630,46.615,-86.59,0
1631,46.509,-84.981,0
1632,46.498,-84.835,0
1633,46.488,-84.689,0
1634,44.323,-68.155,3
1635,44.297,-68.019,3
1636,44.27,-67.884,3
1637,44.244,-67.749,3
1638,44.218,-67.613,3
1639,44.191,-67.478,3
1640,44.164,-67.344,3
1641,44.138,-67.209,3
1642,43.09,-129.171,5
1643,43.12,-129.04,5
1644,43.151,-128.91,5
1645,43.182,-128.779,5
1646,43.212,-128.648,5
1647,43.242,-128.517,5
1648,43.272,-128.386,5
1649,43.302,-128.255,5
1650,43.332,-128.124,5
1651,43.362,-127.992,5
1652,43.392,-127.86,5
1653,43.421,-127.729,5
1654,43.451,-127.597,5
1655,43.48,-127.465,5
1656,43.509,-127.333,5
1657,43.538,-127.201,5
1658,43.567,-127.068,5
1659,43.596,-126.936,5
1660,43.625,-126.803,5
1661,43.654,-126.67,5
1662,43.682,-126.538,5
1663,43.711,-126.405,5
1664,43.739,-126.272,5
1665,43.767,-126.138,5
1666,43.795,-126.005,5
1667,43.823,-125.871,5
1668,43.851,-125.738,5
1669,43.878,-125.604,5
1670,43.906,-125.47,5
1671,43.933,-125.336,5
1672,43.961,-125.202,5
1673,43.988,-125.068,5
1674,44.015,-124.934,5
1675,44.042,-124.799,5
1676,44.069,-124.665,5
1677,44.095,-124.53,5
1678,44.122,-124.395,5
1679,44.148,-124.26,5
1680,44.175,-124.125,5
1681,46.76,-92.041,0
1682,46.756,-91.894,0
1683,46.752,-91.747,0
1684,46.748,-91.599,0
1685,46.72,-90.715,0
1686,46.715,-90.568,0
1687,46.71,-90.421,0
1688,46.705,-90.274,0
1689,46.699,-90.126,0
1690,46.694,-89.979,0
1691,46.568,-87.336,0
1692,46.552,-87.043,0
1693,46.543,-86.897,0
1694,46.534,-86.751,0
1695,46.526,-86.604,0
1696,44.237,-68.196,3
1697,44.211,-68.06,3
1698,44.184,-67.925,3
1699,44.158,-67.79,3
1700,44.132,-67.655,3
1701,44.105,-67.52,3
1702,44.079,-67.386,3
1703,44.052,-67.251,3
1704,43.005,-129.123,5
1705,43.036,-128.993,5
1706,43.067,-128.862,5
1707,43.097,-128.732,5
1708,43.127,-128.601,5
1709,43.158,-128.47,5
1710,43.188,-128.339,5
1711,43.218,-128.208,5
1712,43.248,-128.077,5
1713,43.277,-127.946,5
1714,43.307,-127.815,5
1715,43.337,-127.683,5
1716,43.366,-127.551,5
1717,43.395,-127.419,5
1718,43.424,-127.288,5
1719,43.453,-127.155,5
1720,43.482,-127.023,5
1721,43.511,-126.891,5
1722,43.54,-126.759,5
1723,43.569,-126.626,5
1724,43.597,-126.493,5
1725,43.625,-126.36,5
1726,43.654,-126.228,5
1727,43.682,-126.094,5
1728,43.71,-125.961,5
1729,43.738,-125.828,5
1730,43.765,-125.695,5
1731,43.793,-125.561,5
1732,43.82,-125.427,5
1733,43.848,-125.294,5
1734,43.875,-125.16,5
1735,43.902,-125.026,5
1736,43.929,-124.891,5
1737,43.956,-124.757,5
1738,43.983,-124.623,5
1739,44.01,-124.488,5
1740,44.036,-124.354,5
1741,44.062,-124.219,5
1742,46.626,-90.576,0
1743,46.62,-90.429,0
1744,46.615,-90.282,0
1745,46.454,-86.911,0
1746,44.253,-68.778,3
1747,44.151,-68.236,3
1748,44.125,-68.101,3
1749,44.099,-67.966,3
1750,44.072,-67.831,3
1751,44.046,-67.697,3
1752,44.019,-67.562,3
1753,43.993,-67.427,3
1754,43.966,-67.293,3
1755,42.89,-129.206,5
1756,42.921,-129.076,5
1757,42.951,-128.946,5
1758,42.982,-128.815,5
1759,43.012,-128.685,5
1760,43.043,-128.554,5
1761,43.073,-128.424,5
1762,43.103,-128.293,5
1763,43.133,-128.162,5
1764,43.163,-128.031,5
1765,43.193,-127.9,5
1766,43.222,-127.769,5
1767,43.252,-127.637,5
1768,43.281,-127.506,5
1769,43.31,-127.374,5
1770,43.339,-127.242,5
1771,43.368,-127.11,5
1772,43.397,-126.978,5
1773,43.426,-126.846,5
1774,43.455,-126.714,5
1775,43.483,-126.582,5
1776,43.512,-126.449,5
1777,43.54,-126.316,5
1778,43.568,-126.184,5
1779,43.596,-126.051,5
1780,43.624,-125.918,5
1781,43.652,-125.785,5
1782,43.68,-125.651,5
1783,43.707,-125.518,5
1784,43.735,-125.385,5
1785,43.762,-125.251,5
1786,43.789,-125.117,5
1787,43.816,-124.983,5
1788,43.843,-124.849,5
1789,43.87,-124.715,5
1790,43.897,-124.581,5
1791,43.924,-124.447,5
1792,43.95,-124.312,5
1793,43.977,-124.178,5
1794,44.193,-68.954,3
1795,44.116,-68.547,3
1796,44.09,-68.412,3
1797,44.065,-68.277,3
1798,44.039,-68.142,3
1799,44.013,-68.007,3
1800,43.986,-67.873,3
1801,43.96,-67.738,3
1802,43.934,-67.604,3
1803,43.907,-67.469,3
1804,43.88,-67.335,3
1805,42.806,-129.158,5
1806,42.836,-129.028,5
1807,42.867,-128.898,5
1808,42.897,-128.768,5
1809,42.928,-128.638,5
1810,42.958,-128.508,5
1811,42.988,-128.377,5
1812,43.018,-128.247,5
1813,43.048,-128.116,5
1814,43.078,-127.985,5
1815,43.108,-127.854,5
1816,43.137,-127.723,5
1817,43.167,-127.592,5
1818,43.196,-127.46,5
1819,43.225,-127.329,5
1820,43.254,-127.197,5
1821,43.283,-127.066,5
1822,43.312,-126.934,5
1823,43.341,-126.802,5
1824,43.37,-126.67,5
1825,43.398,-126.537,5
1826,43.426,-126.405,5
1827,43.455,-126.273,5
1828,43.483,-126.14,5
1829,43.511,-126.007,5
1830,43.539,-125.874,5
1831,43.567,-125.741,5
1832,43.594,-125.608,5
1833,43.622,-125.475,5
1834,43.649,-125.342,5
1835,43.677,-125.208,5
1836,43.704,-125.075,5
1837,43.731,-124.941,5
1838,43.758,-124.807,5
